ruido4,ruido12,ruido20,fecha,nombre
73,102,52,2022-06-12,Mostoles
55,63,76,2022-06-11,Barakaldo
42,69,78,2022-06-11,Bilbao
55,120,54,2022-06-11,Alcobendas
57,121,89,2022-06-11,Mostoles
47,73,87,2022-06-10,Barakaldo
69,76,65,2022-06-10,Bilbao
68,70,56,2022-06-10,Alcobendas
42,112,91,2022-06-10,Mostoles
48,91,54,2022-06-09,Barakaldo
73,130,79,2022-06-09,Bilbao
56,112,71,2022-06-09,Alcobendas
32,61,91,2022-06-09,Mostoles
67,105,78,2022-06-08,Barakaldo
41,62,63,2022-06-08,Bilbao
64,109,95,2022-06-08,Alcobendas
38,92,45,2022-06-08,Mostoles
67,117,62,2022-06-07,Barakaldo
55,116,95,2022-06-07,Bilbao
57,79,43,2022-06-07,Alcobendas
47,102,95,2022-06-07,Mostoles
63,65,83,2022-06-06,Barakaldo
45,113,60,2022-06-06,Bilbao
40,118,72,2022-06-06,Alcobendas
32,115,58,2022-06-06,Mostoles
65,65,54,2022-06-05,Barakaldo
73,138,70,2022-06-05,Bilbao
34,97,57,2022-06-05,Alcobendas
50,89,62,2022-06-05,Mostoles
51,113,74,2022-06-04,Barakaldo
61,137,65,2022-06-04,Bilbao
62,84,71,2022-06-04,Alcobendas
73,121,97,2022-06-04,Mostoles
67,79,85,2022-06-03,Barakaldo
40,93,63,2022-06-03,Bilbao
74,84,76,2022-06-03,Alcobendas
64,120,98,2022-06-03,Mostoles
48,108,40,2022-06-02,Barakaldo
70,61,78,2022-06-02,Bilbao
39,102,40,2022-06-02,Alcobendas
34,104,89,2022-06-02,Mostoles
69,113,54,2022-06-01,Barakaldo
53,69,92,2022-06-01,Bilbao
50,97,44,2022-06-01,Alcobendas
33,86,99,2022-06-01,Mostoles
72,92,53,2022-05-31,Barakaldo
43,62,87,2022-05-31,Bilbao
63,66,66,2022-05-31,Alcobendas
57,128,94,2022-05-31,Mostoles
63,88,67,2022-05-30,Barakaldo
67,88,47,2022-05-30,Bilbao
60,99,69,2022-05-30,Alcobendas
63,128,59,2022-05-30,Mostoles
30,119,75,2022-05-29,Barakaldo
79,104,81,2022-05-29,Bilbao
75,121,64,2022-05-29,Alcobendas
53,120,97,2022-05-29,Mostoles
41,106,95,2022-05-28,Barakaldo
55,117,79,2022-05-28,Bilbao
61,115,58,2022-05-28,Alcobendas
43,115,50,2022-05-28,Mostoles
35,101,47,2022-05-27,Barakaldo
48,121,83,2022-05-27,Bilbao
38,118,43,2022-05-27,Alcobendas
57,92,61,2022-05-27,Mostoles
64,61,79,2022-05-26,Barakaldo
58,113,72,2022-05-26,Bilbao
78,68,99,2022-05-26,Alcobendas
52,107,56,2022-05-26,Mostoles
67,76,65,2022-05-25,Barakaldo
36,84,44,2022-05-25,Bilbao
75,133,78,2022-05-25,Alcobendas
58,93,97,2022-05-25,Mostoles
52,110,84,2022-05-24,Barakaldo
33,76,91,2022-05-24,Bilbao
48,95,51,2022-05-24,Alcobendas
79,128,73,2022-05-24,Mostoles
33,122,59,2022-05-23,Barakaldo
72,95,97,2022-05-23,Bilbao
45,134,63,2022-05-23,Alcobendas
74,121,98,2022-05-23,Mostoles
42,72,73,2022-05-22,Barakaldo
35,87,74,2022-05-22,Bilbao
63,99,63,2022-05-22,Alcobendas
30,110,73,2022-05-22,Mostoles
77,102,65,2022-05-21,Barakaldo
59,130,60,2022-05-21,Bilbao
56,108,40,2022-05-21,Alcobendas
32,72,55,2022-05-21,Mostoles
59,129,91,2022-05-20,Barakaldo
57,67,57,2022-05-20,Bilbao
79,72,52,2022-05-20,Alcobendas
68,84,46,2022-05-20,Mostoles
49,112,63,2022-05-19,Barakaldo
53,76,52,2022-05-19,Bilbao
61,134,46,2022-05-19,Alcobendas
32,89,42,2022-05-19,Mostoles
70,61,44,2022-05-18,Barakaldo
45,66,40,2022-05-18,Bilbao
53,64,42,2022-05-18,Alcobendas
69,99,41,2022-05-18,Mostoles
70,60,49,2022-05-17,Barakaldo
37,114,79,2022-05-17,Bilbao
47,90,84,2022-05-17,Alcobendas
40,77,64,2022-05-17,Mostoles
60,128,61,2022-05-16,Barakaldo
59,86,79,2022-05-16,Bilbao
75,92,90,2022-05-16,Alcobendas
49,109,83,2022-05-16,Mostoles
53,73,51,2022-05-15,Barakaldo
57,94,94,2022-05-15,Bilbao
61,96,86,2022-05-15,Alcobendas
76,70,99,2022-05-15,Mostoles
33,65,57,2022-05-14,Barakaldo
48,125,80,2022-05-14,Bilbao
42,78,77,2022-05-14,Alcobendas
68,63,55,2022-05-14,Mostoles
77,127,54,2022-05-13,Barakaldo
38,99,98,2022-05-13,Bilbao
49,101,62,2022-05-13,Alcobendas
52,86,72,2022-05-13,Mostoles
35,72,47,2022-05-12,Barakaldo
76,137,53,2022-05-12,Bilbao
30,73,92,2022-05-12,Alcobendas
41,118,41,2022-05-12,Mostoles
40,65,78,2022-05-11,Barakaldo
74,80,83,2022-05-11,Bilbao
79,68,73,2022-05-11,Alcobendas
69,71,62,2022-05-11,Mostoles
35,62,87,2022-05-10,Barakaldo
32,124,88,2022-05-10,Bilbao
58,119,68,2022-05-10,Alcobendas
64,123,61,2022-05-10,Mostoles
50,76,88,2022-05-09,Barakaldo
39,73,55,2022-05-09,Bilbao
48,90,49,2022-05-09,Alcobendas
64,126,68,2022-05-09,Mostoles
39,95,93,2022-05-08,Barakaldo
44,123,46,2022-05-08,Bilbao
63,137,65,2022-05-08,Alcobendas
64,102,77,2022-05-08,Mostoles
41,79,87,2022-05-07,Barakaldo
75,98,76,2022-05-07,Bilbao
73,114,52,2022-05-07,Alcobendas
37,101,42,2022-05-07,Mostoles
34,109,86,2022-05-06,Barakaldo
69,63,83,2022-05-06,Bilbao
78,114,88,2022-05-06,Alcobendas
56,123,46,2022-05-06,Mostoles
31,104,67,2022-05-05,Barakaldo
62,89,97,2022-05-05,Bilbao
46,117,82,2022-05-05,Alcobendas
77,65,71,2022-05-05,Mostoles
79,68,62,2022-05-04,Barakaldo
36,88,97,2022-05-04,Bilbao
49,89,67,2022-05-04,Alcobendas
70,125,55,2022-05-04,Mostoles
64,134,44,2022-05-03,Barakaldo
71,85,76,2022-05-03,Bilbao
70,92,53,2022-05-03,Alcobendas
31,88,63,2022-05-03,Mostoles
47,76,92,2022-05-02,Barakaldo
56,120,90,2022-05-02,Bilbao
52,91,53,2022-05-02,Alcobendas
70,107,94,2022-05-02,Mostoles
44,112,77,2022-05-01,Barakaldo
56,87,80,2022-05-01,Bilbao
56,81,75,2022-05-01,Alcobendas
40,74,42,2022-05-01,Mostoles
41,88,79,2022-04-30,Barakaldo
64,103,69,2022-04-30,Bilbao
76,76,76,2022-04-30,Alcobendas
56,78,60,2022-04-30,Mostoles
71,75,58,2022-04-29,Barakaldo
57,130,72,2022-04-29,Bilbao
51,134,61,2022-04-29,Alcobendas
76,71,55,2022-04-29,Mostoles
79,68,93,2022-04-28,Barakaldo
71,66,64,2022-04-28,Bilbao
49,69,91,2022-04-28,Alcobendas
68,120,70,2022-04-28,Mostoles
47,81,49,2022-04-27,Barakaldo
70,80,77,2022-04-27,Bilbao
53,83,67,2022-04-27,Alcobendas
65,108,50,2022-04-27,Mostoles
60,87,88,2022-04-26,Barakaldo
75,119,54,2022-04-26,Bilbao
79,84,64,2022-04-26,Alcobendas
36,127,45,2022-04-26,Mostoles
44,124,97,2022-04-25,Barakaldo
56,75,60,2022-04-25,Bilbao
46,102,92,2022-04-25,Alcobendas
42,68,67,2022-04-25,Mostoles
46,107,94,2022-04-24,Barakaldo
76,62,77,2022-04-24,Bilbao
51,127,42,2022-04-24,Alcobendas
70,65,71,2022-04-24,Mostoles
58,74,83,2022-04-23,Barakaldo
66,103,69,2022-04-23,Bilbao
45,137,42,2022-04-23,Alcobendas
75,68,48,2022-04-23,Mostoles
74,100,95,2022-04-22,Barakaldo
70,70,64,2022-04-22,Bilbao
60,112,63,2022-04-22,Alcobendas
37,86,49,2022-04-22,Mostoles
40,84,82,2022-04-21,Barakaldo
69,71,90,2022-04-21,Bilbao
45,134,60,2022-04-21,Alcobendas
50,85,46,2022-04-21,Mostoles
32,118,68,2022-04-20,Barakaldo
57,122,42,2022-04-20,Bilbao
79,63,68,2022-04-20,Alcobendas
73,135,88,2022-04-20,Mostoles
64,78,47,2022-04-19,Barakaldo
35,81,87,2022-04-19,Bilbao
33,60,98,2022-04-19,Alcobendas
73,64,65,2022-04-19,Mostoles
39,96,85,2022-04-18,Barakaldo
54,110,78,2022-04-18,Bilbao
40,83,72,2022-04-18,Alcobendas
56,136,60,2022-04-18,Mostoles
34,65,59,2022-04-17,Barakaldo
31,122,90,2022-04-17,Bilbao
68,114,83,2022-04-17,Alcobendas
59,102,67,2022-04-17,Mostoles
48,92,94,2022-04-16,Barakaldo
68,89,57,2022-04-16,Bilbao
73,134,98,2022-04-16,Alcobendas
46,69,77,2022-04-16,Mostoles
79,97,86,2022-04-15,Barakaldo
46,107,81,2022-04-15,Bilbao
49,91,68,2022-04-15,Alcobendas
79,83,53,2022-04-15,Mostoles
60,137,81,2022-04-14,Barakaldo
40,114,61,2022-04-14,Bilbao
30,84,43,2022-04-14,Alcobendas
74,129,98,2022-04-14,Mostoles
70,97,71,2022-04-13,Barakaldo
37,120,49,2022-04-13,Bilbao
74,137,52,2022-04-13,Alcobendas
31,65,82,2022-04-13,Mostoles
36,95,88,2022-04-12,Barakaldo
44,115,84,2022-04-12,Bilbao
76,102,70,2022-04-12,Alcobendas
65,98,99,2022-04-12,Mostoles
48,101,40,2022-04-11,Barakaldo
30,112,42,2022-04-11,Bilbao
75,114,50,2022-04-11,Alcobendas
77,121,67,2022-04-11,Mostoles
50,126,80,2022-04-10,Barakaldo
71,120,72,2022-04-10,Bilbao
70,126,77,2022-04-10,Alcobendas
42,91,91,2022-04-10,Mostoles
42,121,94,2022-04-09,Barakaldo
77,129,96,2022-04-09,Bilbao
73,86,90,2022-04-09,Alcobendas
35,77,90,2022-04-09,Mostoles
52,105,59,2022-04-08,Barakaldo
65,84,65,2022-04-08,Bilbao
47,135,53,2022-04-08,Alcobendas
54,104,74,2022-04-08,Mostoles
59,131,82,2022-04-07,Barakaldo
74,109,98,2022-04-07,Bilbao
38,138,73,2022-04-07,Alcobendas
68,128,90,2022-04-07,Mostoles
36,125,71,2022-04-06,Barakaldo
51,86,73,2022-04-06,Bilbao
61,125,59,2022-04-06,Alcobendas
54,83,43,2022-04-06,Mostoles
52,135,83,2022-04-05,Barakaldo
61,134,53,2022-04-05,Bilbao
43,110,49,2022-04-05,Alcobendas
69,70,94,2022-04-05,Mostoles
33,108,96,2022-04-04,Barakaldo
76,85,61,2022-04-04,Bilbao
72,71,59,2022-04-04,Alcobendas
49,66,50,2022-04-04,Mostoles
41,130,71,2022-04-03,Barakaldo
74,102,60,2022-04-03,Bilbao
76,91,43,2022-04-03,Alcobendas
31,62,41,2022-04-03,Mostoles
56,130,76,2022-04-02,Barakaldo
50,114,46,2022-04-02,Bilbao
78,68,45,2022-04-02,Alcobendas
45,71,93,2022-04-02,Mostoles
45,121,79,2022-04-01,Barakaldo
51,110,78,2022-04-01,Bilbao
56,83,47,2022-04-01,Alcobendas
42,124,94,2022-04-01,Mostoles
75,68,72,2022-03-31,Barakaldo
63,97,57,2022-03-31,Bilbao
34,107,48,2022-03-31,Alcobendas
46,110,76,2022-03-31,Mostoles
68,130,96,2022-03-30,Barakaldo
60,92,41,2022-03-30,Bilbao
38,138,75,2022-03-30,Alcobendas
58,71,93,2022-03-30,Mostoles
48,79,84,2022-03-29,Barakaldo
33,119,69,2022-03-29,Bilbao
79,124,61,2022-03-29,Alcobendas
67,101,81,2022-03-29,Mostoles
31,63,92,2022-03-28,Barakaldo
62,122,93,2022-03-28,Bilbao
79,110,50,2022-03-28,Alcobendas
48,65,60,2022-03-28,Mostoles
44,91,58,2022-03-27,Barakaldo
52,77,59,2022-03-27,Bilbao
43,81,99,2022-03-27,Alcobendas
64,91,66,2022-03-27,Mostoles
32,132,76,2022-03-26,Barakaldo
64,115,67,2022-03-26,Bilbao
40,69,45,2022-03-26,Alcobendas
55,120,49,2022-03-26,Mostoles
39,82,40,2022-03-25,Barakaldo
46,139,86,2022-03-25,Bilbao
56,82,51,2022-03-25,Alcobendas
42,86,67,2022-03-25,Mostoles
32,88,62,2022-03-24,Barakaldo
64,90,55,2022-03-24,Bilbao
72,114,55,2022-03-24,Alcobendas
30,90,49,2022-03-24,Mostoles
69,120,71,2022-03-23,Barakaldo
33,89,95,2022-03-23,Bilbao
46,136,60,2022-03-23,Alcobendas
61,76,95,2022-03-23,Mostoles
76,69,83,2022-03-22,Barakaldo
79,122,64,2022-03-22,Bilbao
64,135,62,2022-03-22,Alcobendas
49,65,58,2022-03-22,Mostoles
49,72,78,2022-03-21,Barakaldo
50,134,76,2022-03-21,Bilbao
61,82,45,2022-03-21,Alcobendas
76,111,62,2022-03-21,Mostoles
40,72,44,2022-03-20,Barakaldo
70,90,46,2022-03-20,Bilbao
41,70,46,2022-03-20,Alcobendas
64,130,60,2022-03-20,Mostoles
71,67,57,2022-03-19,Barakaldo
32,98,59,2022-03-19,Bilbao
44,64,72,2022-03-19,Alcobendas
63,130,59,2022-03-19,Mostoles
31,124,78,2022-03-18,Barakaldo
37,98,72,2022-03-18,Bilbao
42,92,60,2022-03-18,Alcobendas
52,97,43,2022-03-18,Mostoles
78,103,55,2022-03-17,Barakaldo
55,122,79,2022-03-17,Bilbao
56,116,59,2022-03-17,Alcobendas
57,137,83,2022-03-17,Mostoles
30,135,47,2022-03-16,Barakaldo
34,128,72,2022-03-16,Bilbao
34,60,45,2022-03-16,Alcobendas
48,73,94,2022-03-16,Mostoles
50,94,42,2022-03-15,Barakaldo
52,89,68,2022-03-15,Bilbao
78,133,42,2022-03-15,Alcobendas
61,70,47,2022-03-15,Mostoles
63,86,89,2022-03-14,Barakaldo
42,105,62,2022-03-14,Bilbao
50,128,65,2022-03-14,Alcobendas
57,115,60,2022-03-14,Mostoles
35,68,49,2022-03-13,Barakaldo
62,82,93,2022-03-13,Bilbao
70,78,60,2022-03-13,Alcobendas
50,107,90,2022-03-13,Mostoles
67,107,76,2022-03-12,Barakaldo
52,82,57,2022-03-12,Bilbao
58,78,58,2022-03-12,Alcobendas
55,107,78,2022-03-12,Mostoles
54,60,96,2022-03-11,Barakaldo
59,65,90,2022-03-11,Bilbao
69,121,99,2022-03-11,Alcobendas
72,111,92,2022-03-11,Mostoles
61,101,82,2022-03-10,Barakaldo
60,118,78,2022-03-10,Bilbao
64,94,81,2022-03-10,Alcobendas
50,79,54,2022-03-10,Mostoles
60,99,58,2022-03-09,Barakaldo
53,133,66,2022-03-09,Bilbao
40,133,88,2022-03-09,Alcobendas
78,108,43,2022-03-09,Mostoles
52,99,77,2022-03-08,Barakaldo
68,123,84,2022-03-08,Bilbao
40,87,45,2022-03-08,Alcobendas
48,139,90,2022-03-08,Mostoles
79,131,94,2022-03-07,Barakaldo
76,87,73,2022-03-07,Bilbao
51,110,75,2022-03-07,Alcobendas
35,88,98,2022-03-07,Mostoles
39,63,61,2022-03-06,Barakaldo
69,106,55,2022-03-06,Bilbao
40,98,44,2022-03-06,Alcobendas
31,91,53,2022-03-06,Mostoles
31,124,66,2022-03-05,Barakaldo
57,131,68,2022-03-05,Bilbao
59,83,50,2022-03-05,Alcobendas
39,104,79,2022-03-05,Mostoles
30,123,49,2022-03-04,Barakaldo
66,136,73,2022-03-04,Bilbao
79,136,84,2022-03-04,Alcobendas
55,93,46,2022-03-04,Mostoles
57,87,79,2022-03-03,Barakaldo
61,102,64,2022-03-03,Bilbao
69,119,66,2022-03-03,Alcobendas
64,110,58,2022-03-03,Mostoles
56,92,85,2022-03-02,Barakaldo
59,109,62,2022-03-02,Bilbao
37,137,78,2022-03-02,Alcobendas
38,62,98,2022-03-02,Mostoles
69,75,47,2022-03-01,Barakaldo
44,100,59,2022-03-01,Bilbao
72,113,86,2022-03-01,Alcobendas
57,74,67,2022-03-01,Mostoles
38,133,64,2022-02-28,Barakaldo
57,70,61,2022-02-28,Bilbao
40,108,54,2022-02-28,Alcobendas
58,137,92,2022-02-28,Mostoles
45,82,97,2022-02-27,Barakaldo
42,83,85,2022-02-27,Bilbao
47,99,43,2022-02-27,Alcobendas
56,77,76,2022-02-27,Mostoles
61,117,49,2022-02-26,Barakaldo
44,75,99,2022-02-26,Bilbao
74,92,92,2022-02-26,Alcobendas
68,75,68,2022-02-26,Mostoles
76,118,98,2022-02-25,Barakaldo
76,60,46,2022-02-25,Bilbao
61,105,46,2022-02-25,Alcobendas
61,82,76,2022-02-25,Mostoles
77,88,74,2022-02-24,Barakaldo
74,111,65,2022-02-24,Bilbao
58,82,68,2022-02-24,Alcobendas
44,135,53,2022-02-24,Mostoles
52,115,53,2022-02-23,Barakaldo
67,104,40,2022-02-23,Bilbao
60,117,97,2022-02-23,Alcobendas
58,133,48,2022-02-23,Mostoles
32,86,99,2022-02-22,Barakaldo
68,129,72,2022-02-22,Bilbao
63,130,57,2022-02-22,Alcobendas
58,129,40,2022-02-22,Mostoles
71,122,56,2022-02-21,Barakaldo
75,62,57,2022-02-21,Bilbao
50,115,73,2022-02-21,Alcobendas
54,127,66,2022-02-21,Mostoles
68,68,42,2022-02-20,Barakaldo
64,89,51,2022-02-20,Bilbao
31,115,93,2022-02-20,Alcobendas
78,137,99,2022-02-20,Mostoles
44,128,96,2022-02-19,Barakaldo
65,116,47,2022-02-19,Bilbao
73,67,53,2022-02-19,Alcobendas
50,99,86,2022-02-19,Mostoles
50,61,42,2022-02-18,Barakaldo
78,132,40,2022-02-18,Bilbao
39,81,98,2022-02-18,Alcobendas
72,116,72,2022-02-18,Mostoles
49,105,74,2022-02-17,Barakaldo
52,133,90,2022-02-17,Bilbao
41,111,81,2022-02-17,Alcobendas
31,70,79,2022-02-17,Mostoles
50,99,73,2022-02-16,Barakaldo
66,74,65,2022-02-16,Bilbao
48,129,93,2022-02-16,Alcobendas
73,118,70,2022-02-16,Mostoles
35,100,73,2022-02-15,Barakaldo
51,131,98,2022-02-15,Bilbao
77,124,69,2022-02-15,Alcobendas
34,86,97,2022-02-15,Mostoles
51,88,41,2022-02-14,Barakaldo
76,106,89,2022-02-14,Bilbao
43,98,91,2022-02-14,Alcobendas
58,95,62,2022-02-14,Mostoles
62,112,55,2022-02-13,Barakaldo
63,130,66,2022-02-13,Bilbao
78,96,51,2022-02-13,Alcobendas
63,62,56,2022-02-13,Mostoles
60,68,42,2022-02-12,Barakaldo
70,115,92,2022-02-12,Bilbao
49,62,52,2022-02-12,Alcobendas
51,92,60,2022-02-12,Mostoles
78,108,40,2022-02-11,Barakaldo
52,135,99,2022-02-11,Bilbao
63,116,67,2022-02-11,Alcobendas
66,107,80,2022-02-11,Mostoles
55,88,83,2022-02-10,Barakaldo
53,104,57,2022-02-10,Bilbao
65,111,83,2022-02-10,Alcobendas
44,83,48,2022-02-10,Mostoles
46,107,92,2022-02-09,Barakaldo
35,121,57,2022-02-09,Bilbao
40,104,84,2022-02-09,Alcobendas
48,70,88,2022-02-09,Mostoles
70,76,81,2022-02-08,Barakaldo
48,70,44,2022-02-08,Bilbao
38,110,48,2022-02-08,Alcobendas
37,67,89,2022-02-08,Mostoles
44,69,90,2022-02-07,Barakaldo
44,75,40,2022-02-07,Bilbao
65,125,80,2022-02-07,Alcobendas
77,71,83,2022-02-07,Mostoles
69,110,59,2022-02-06,Barakaldo
35,107,69,2022-02-06,Bilbao
77,86,61,2022-02-06,Alcobendas
44,112,81,2022-02-06,Mostoles
30,114,40,2022-02-05,Barakaldo
51,100,89,2022-02-05,Bilbao
71,114,67,2022-02-05,Alcobendas
42,85,93,2022-02-05,Mostoles
44,122,96,2022-02-04,Barakaldo
59,70,78,2022-02-04,Bilbao
34,127,67,2022-02-04,Alcobendas
60,119,60,2022-02-04,Mostoles
31,65,69,2022-02-03,Barakaldo
74,86,74,2022-02-03,Bilbao
50,118,44,2022-02-03,Alcobendas
65,96,95,2022-02-03,Mostoles
69,103,79,2022-02-02,Barakaldo
71,96,94,2022-02-02,Bilbao
31,79,56,2022-02-02,Alcobendas
32,125,97,2022-02-02,Mostoles
45,135,85,2022-02-01,Barakaldo
41,138,60,2022-02-01,Bilbao
30,68,98,2022-02-01,Alcobendas
33,109,59,2022-02-01,Mostoles
33,137,58,2022-01-31,Barakaldo
47,139,90,2022-01-31,Bilbao
38,71,53,2022-01-31,Alcobendas
73,83,71,2022-01-31,Mostoles
50,123,74,2022-01-30,Barakaldo
72,67,90,2022-01-30,Bilbao
35,85,74,2022-01-30,Alcobendas
74,68,85,2022-01-30,Mostoles
78,72,62,2022-01-29,Barakaldo
68,96,48,2022-01-29,Bilbao
79,67,93,2022-01-29,Alcobendas
33,100,70,2022-01-29,Mostoles
66,112,49,2022-01-28,Barakaldo
59,121,52,2022-01-28,Bilbao
52,130,92,2022-01-28,Alcobendas
62,123,95,2022-01-28,Mostoles
73,119,98,2022-01-27,Barakaldo
66,104,89,2022-01-27,Bilbao
39,119,94,2022-01-27,Alcobendas
44,81,44,2022-01-27,Mostoles
73,60,95,2022-01-26,Barakaldo
49,79,40,2022-01-26,Bilbao
35,118,74,2022-01-26,Alcobendas
54,119,98,2022-01-26,Mostoles
41,135,66,2022-01-25,Barakaldo
34,76,73,2022-01-25,Bilbao
71,108,62,2022-01-25,Alcobendas
54,101,94,2022-01-25,Mostoles
35,129,55,2022-01-24,Barakaldo
38,109,64,2022-01-24,Bilbao
58,69,62,2022-01-24,Alcobendas
66,137,41,2022-01-24,Mostoles
40,65,94,2022-01-23,Barakaldo
66,120,64,2022-01-23,Bilbao
57,128,70,2022-01-23,Alcobendas
55,119,72,2022-01-23,Mostoles
57,86,87,2022-01-22,Barakaldo
62,84,95,2022-01-22,Bilbao
36,128,57,2022-01-22,Alcobendas
57,103,97,2022-01-22,Mostoles
72,109,54,2022-01-21,Barakaldo
46,119,69,2022-01-21,Bilbao
59,112,41,2022-01-21,Alcobendas
78,124,46,2022-01-21,Mostoles
41,129,67,2022-01-20,Barakaldo
72,75,55,2022-01-20,Bilbao
40,107,61,2022-01-20,Alcobendas
66,63,65,2022-01-20,Mostoles
57,114,90,2022-01-19,Barakaldo
61,114,63,2022-01-19,Bilbao
69,75,80,2022-01-19,Alcobendas
41,114,73,2022-01-19,Mostoles
49,81,69,2022-01-18,Barakaldo
76,134,50,2022-01-18,Bilbao
74,87,59,2022-01-18,Alcobendas
40,110,83,2022-01-18,Mostoles
49,95,58,2022-01-17,Barakaldo
38,98,85,2022-01-17,Bilbao
37,74,56,2022-01-17,Alcobendas
34,107,89,2022-01-17,Mostoles
67,114,67,2022-01-16,Barakaldo
44,71,96,2022-01-16,Bilbao
51,60,41,2022-01-16,Alcobendas
75,133,94,2022-01-16,Mostoles
74,98,57,2022-01-15,Barakaldo
72,89,94,2022-01-15,Bilbao
45,67,90,2022-01-15,Alcobendas
64,126,52,2022-01-15,Mostoles
74,115,58,2022-01-14,Barakaldo
72,135,90,2022-01-14,Bilbao
48,66,77,2022-01-14,Alcobendas
40,126,47,2022-01-14,Mostoles
66,137,79,2022-01-13,Barakaldo
55,81,53,2022-01-13,Bilbao
69,86,86,2022-01-13,Alcobendas
75,99,56,2022-01-13,Mostoles
43,127,95,2022-01-12,Barakaldo
75,87,88,2022-01-12,Bilbao
71,121,97,2022-01-12,Alcobendas
47,108,94,2022-01-12,Mostoles
39,138,59,2022-01-11,Barakaldo
53,133,51,2022-01-11,Bilbao
62,80,43,2022-01-11,Alcobendas
52,133,68,2022-01-11,Mostoles
78,104,85,2022-01-10,Barakaldo
46,87,91,2022-01-10,Bilbao
62,123,48,2022-01-10,Alcobendas
32,130,74,2022-01-10,Mostoles
48,62,94,2022-01-09,Barakaldo
34,86,95,2022-01-09,Bilbao
63,137,82,2022-01-09,Alcobendas
58,129,91,2022-01-09,Mostoles
72,60,81,2022-01-08,Barakaldo
76,86,87,2022-01-08,Bilbao
69,79,66,2022-01-08,Alcobendas
33,135,89,2022-01-08,Mostoles
66,97,53,2022-01-07,Barakaldo
72,111,78,2022-01-07,Bilbao
58,136,95,2022-01-07,Alcobendas
56,111,53,2022-01-07,Mostoles
45,73,43,2022-01-06,Barakaldo
43,125,76,2022-01-06,Bilbao
53,138,67,2022-01-06,Alcobendas
50,130,54,2022-01-06,Mostoles
35,88,82,2022-01-05,Barakaldo
35,101,87,2022-01-05,Bilbao
71,96,85,2022-01-05,Alcobendas
41,107,81,2022-01-05,Mostoles
61,82,49,2022-01-04,Barakaldo
73,132,70,2022-01-04,Bilbao
60,113,98,2022-01-04,Alcobendas
35,79,98,2022-01-04,Mostoles
36,121,86,2022-01-03,Barakaldo
67,79,63,2022-01-03,Bilbao
46,70,89,2022-01-03,Alcobendas
36,119,83,2022-01-03,Mostoles
52,89,83,2022-01-02,Barakaldo
40,112,92,2022-01-02,Bilbao
34,93,63,2022-01-02,Alcobendas
61,107,77,2022-01-02,Mostoles
48,86,65,2022-01-01,Barakaldo
60,114,47,2022-01-01,Bilbao
39,93,41,2022-01-01,Alcobendas
45,72,44,2022-01-01,Mostoles
64,94,97,2021-12-31,Barakaldo
52,102,74,2021-12-31,Bilbao
54,76,72,2021-12-31,Alcobendas
47,81,68,2021-12-31,Mostoles
61,106,97,2021-12-30,Barakaldo
76,72,72,2021-12-30,Bilbao
48,129,65,2021-12-30,Alcobendas
54,80,49,2021-12-30,Mostoles
49,102,71,2021-12-29,Barakaldo
78,60,89,2021-12-29,Bilbao
62,139,61,2021-12-29,Alcobendas
56,62,93,2021-12-29,Mostoles
55,106,97,2021-12-28,Barakaldo
62,126,61,2021-12-28,Bilbao
67,130,97,2021-12-28,Alcobendas
43,120,52,2021-12-28,Mostoles
46,66,68,2021-12-27,Barakaldo
59,67,69,2021-12-27,Bilbao
55,139,57,2021-12-27,Alcobendas
56,96,46,2021-12-27,Mostoles
77,74,68,2021-12-26,Barakaldo
49,128,74,2021-12-26,Bilbao
39,64,41,2021-12-26,Alcobendas
61,107,56,2021-12-26,Mostoles
44,127,58,2021-12-25,Barakaldo
60,128,60,2021-12-25,Bilbao
61,108,93,2021-12-25,Alcobendas
47,73,66,2021-12-25,Mostoles
66,100,98,2021-12-24,Barakaldo
47,79,82,2021-12-24,Bilbao
31,136,62,2021-12-24,Alcobendas
40,118,92,2021-12-24,Mostoles
45,108,70,2021-12-23,Barakaldo
44,139,97,2021-12-23,Bilbao
39,134,50,2021-12-23,Alcobendas
58,133,64,2021-12-23,Mostoles
67,99,45,2021-12-22,Barakaldo
53,95,51,2021-12-22,Bilbao
75,77,62,2021-12-22,Alcobendas
34,68,51,2021-12-22,Mostoles
64,127,58,2021-12-21,Barakaldo
78,87,82,2021-12-21,Bilbao
71,82,84,2021-12-21,Alcobendas
40,137,82,2021-12-21,Mostoles
68,134,47,2021-12-20,Barakaldo
51,61,81,2021-12-20,Bilbao
48,60,69,2021-12-20,Alcobendas
79,109,83,2021-12-20,Mostoles
64,107,46,2021-12-19,Barakaldo
57,122,71,2021-12-19,Bilbao
68,113,51,2021-12-19,Alcobendas
44,139,54,2021-12-19,Mostoles
57,74,98,2021-12-18,Barakaldo
53,137,94,2021-12-18,Bilbao
31,138,90,2021-12-18,Alcobendas
56,83,46,2021-12-18,Mostoles
53,119,99,2021-12-17,Barakaldo
50,139,97,2021-12-17,Bilbao
70,126,57,2021-12-17,Alcobendas
33,136,90,2021-12-17,Mostoles
43,86,45,2021-12-16,Barakaldo
30,100,80,2021-12-16,Bilbao
62,126,45,2021-12-16,Alcobendas
66,97,76,2021-12-16,Mostoles
49,121,76,2021-12-15,Barakaldo
42,113,42,2021-12-15,Bilbao
52,74,43,2021-12-15,Alcobendas
